685.79, 0.8, ICSMA, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 936.182136654, 1.11888747911, 160.457552469, 834.079897968, 0.389740965942, 1204.57793652, 911.752083631, 0, 266.421272739, 275.057001912, 512.879085924, 429.949573579, 1423.61452801, 266.55075345, 2073.04408448, 1676.4983502, 628, 2469, 1264, 639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
119.31, 0.8, HICSMA, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 317.610633537, 251.982912474, 0.578883302079, 339.723303023, 263.057069866, 101.572340936, 0, 0.188924914778, 0.0186700365438, 0.120259617404, 37.7454578882, 271.624469297, 83.9684262643, 0.496624700444, 28.4286190415, 211.79183062, 17, 207, 903, 1954, 1289, 630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80.69, 0.8, HICSMA, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 237.245569145, 273.471684991, 0.249728367773, 292.379637627, 297.337524114, 0.0920070258278, 0.874251951274, 14.5443086328, 1.37669007244, 0.0662282307278, 87.2804359929, 30.9660495144, 0.829691452895, 0.307051101952, 44.1446864458, 9.93041260538, 13, 207, 1000, 1965, 1163, 652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84.6, 0.8, HICSMA, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 375.936984646, 342.962928166, 0.485543955213, 270.409186208, 291.331675365, 40.7287671027, 0.686058252731, 0.368126139308, 1.15451325598, 0.616587988161, 19.2710368642, 0.730912704456, 0.121798927841, 0.114340286917, 0, 8.73489743174, 6, 203, 932, 1933, 1297, 629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52.22, 0.8, CFv2, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 214.551493187, 87.9415933431, 0.0637552028109, 269.637974086, 172.834649449, 81.1841159091, 0.653473687261, 1.14933134002, 0.95952196075, 2.84873109539, 0, 3.52494640323, 0, 0.0437841282032, 0, 0.123310034919, 1, 0, 0, 1876, 1768, 1355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67.16, 0.8, CFv2, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 463.276604128, 74.3215740153, 0, 260.328574702, 214.446887009, 56.8931982683, 0, 1.84589713106, 1.27827728096, 0.369514783863, 0.995508553011, 0.713293139815, 0, 0.139912256035, 0, 0, 1, 0, 0, 1749, 1858, 1392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56.96, 0.8, CFv2, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 260.74868001, 157.125647649, 0, 185.553277631, 173.49871825, 53.519939632, 0, 0.230322454817, 0.0597295857364, 0.404714882944, 14.6957921754, 2.38625735133, 0, 0.0927909271927, 63.0010991976, 0, 1, 0, 0, 1809, 1807, 1383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.28, 0.8, CFv4, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 5.64748841618, 1.92389213389, 0.419452327844, 75.8805890502, 43.6905184007, 2.42794784777, 0.161321014564, 0.274048885173, 0.140615073262, 0.24613198635, 0.841410928789, 0.0494303727688, 0.570856106771, 0.21378711619, 0, 0, 1, 0, 0, 2229, 1618, 1152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.7, 0.8, CFv4, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 27.9172261798, 79.7511638387, 0, 43.7078443465, 13.8491702968, 26.9628734685, 0, 0.119365484132, 0.422068334722, 0.385638654826, 0.304689693306, 146.860032727, 0, 0.430069678697, 38.5382012899, 0, 1, 0, 0, 2246, 1586, 1167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.91, 0.8, CFv4, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 34.0803541241, 1.30737733174, 0.227006698267, 58.4855478503, 41.1159614932, 0.192203921925, 0.272869015845, 0, 0.591052215234, 0.103353899378, 1.55780829063, 0.243310420694, 3.12135256923, 0.0213451297133, 0.93006485277, 0.302862837005, 1, 0, 0, 2262, 1549, 1188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
